Studynum,ID,CCAA,multicultural,economy,homosexuals,antiterrorist,decentralization,vote,candidate_IU,candidate_PSOE,candidate_PP,national_id,proud_Spain,weight
2915,6511,6,99,98,7,1,1,0,98,98,98,1,1,0.6143
2915,6512,6,6,5,8,2,2,1,98,0,10,1,1,0.6143
2915,6513,6,2,5,1,0,2,4,98,7,5,3,8,0.6143
2915,6514,6,0,0,0,0,3,2,6,6,2,3,8,0.6143
2915,6516,6,3,6,4,3,2,0,4,5,3,1,8,0.6143
2915,6517,6,5,4,8,2,2,1,98,6,8,3,1,0.6143
2915,6518,6,98,6,99,99,1,0,98,5,5,1,1,0.6143
2915,6519,6,3,3,6,1,1,1,3,2,5,1,1,0.6143
2915,6520,6,8,99,5,3,1,1,0,0,5,1,1,0.6143
2915,6521,6,0,2,0,1,5,1,5,7,7,3,1,0.6143
2915,6522,6,5,5,5,0,3,1,97,0,3,3,2,0.6143
2915,6523,6,5,8,5,1,4,0,97,5,7,3,2,0.6143
2915,6525,6,8,5,9,0,1,1,3,3,5,3,1,0.6143
2915,6526,6,3,7,3,2,2,1,4,5,7,1,1,0.6143
2915,6527,6,7,7,7,0,2,1,0,5,9,1,1,0.6143
2915,6528,6,5,6,3,0,3,1,2,4,7,3,2,0.6143
2915,6529,6,8,7,5,0,3,1,97,1,8,3,1,0.6143
2915,6530,6,1,0,0,0,1,0,8,5,5,3,1,0.6143
2915,6531,6,0,0,0,0,5,4,5,4,4,3,1,0.6143
2915,6532,6,0,4,3,0,3,2,5,10,0,3,1,0.6143
2915,6533,6,6,3,7,0,2,1,97,5,8,3,1,0.6143
2915,6534,6,7,8,10,0,1,1,0,6,8,2,1,0.6143
2915,6535,6,1,0,0,0,4,0,97,3,1,1,1,0.6143
2915,6536,6,5,4,98,3,3,99,3,4,4,2,1,0.6143
2915,6537,6,4,0,98,2,3,2,4,5,0,3,1,0.6143
2915,6538,6,98,98,7,98,3,2,7,9,0,3,2,0.6143
2915,6539,6,8,2,4,0,4,0,8,5,0,3,1,0.6143
2915,6540,6,3,2,99,98,3,1,1,2,8,3,2,0.6143
2915,6541,6,5,5,98,2,4,2,5,6,1,3,1,0.6143
2915,6542,6,8,3,7,1,3,1,1,1,7,3,2,0.6143
2915,6543,6,5,98,5,98,3,1,98,4,8,3,1,0.6143
2915,6544,6,5,3,2,5,4,2,2,5,1,3,1,0.6143
2915,6546,6,6,3,98,98,3,2,4,4,0,3,1,0.6143
2915,6547,6,7,7,10,0,3,0,98,4,2,3,2,0.6143
2915,6548,6,10,99,7,0,8,1,1,1,8,2,1,0.6143
2915,6550,6,4,5,8,0,1,1,98,0,10,1,2,0.6143
2915,6551,6,3,5,10,0,3,1,4,4,10,3,1,0.6143
2915,6552,6,4,6,7,0,2,4,98,8,6,3,1,0.6143
2915,6553,6,10,3,0,0,3,1,98,6,6,1,1,0.6143
2915,6554,6,10,5,10,0,2,1,0,1,5,1,2,0.6143
2915,6555,6,7,4,10,1,2,1,97,5,10,3,1,0.6143
2915,6556,6,2,4,5,1,2,1,97,5,7,2,2,0.6143
2915,6557,6,8,5,2,2,4,2,98,8,0,3,2,0.6143
2915,6558,6,4,99,99,6,3,2,98,7,5,3,1,0.6143
2915,6559,6,5,5,98,98,2,1,98,5,5,3,1,0.6143
2915,6560,6,5,98,4,98,8,2,97,8,4,1,1,0.6143
2915,6561,6,4,98,8,3,8,1,98,0,6,1,2,0.6143
2915,6562,6,6,99,8,2,1,99,98,99,99,1,1,0.6143
2915,6563,6,5,98,98,98,3,1,97,4,8,1,1,0.6143
2915,6564,6,5,4,2,8,1,4,5,6,6,3,1,0.6143
2915,6565,6,4,4,2,2,3,4,97,8,4,8,1,0.6143
2915,6566,6,3,5,3,99,3,2,5,4,0,3,2,0.6143
2915,6568,8,4,5,3,7,3,99,97,5,5,3,1,0.567
2915,6569,8,5,2,1,1,1,99,5,5,5,3,1,0.567
2915,6570,8,6,5,10,10,2,0,0,0,0,3,1,0.567
2915,6571,8,5,5,6,5,2,1,3,0,6,3,1,0.567
2915,6572,8,0,7,0,10,5,0,97,6,5,7,9,0.567
2915,6573,8,1,4,1,6,4,3,6,5,4,3,2,0.567
2915,6574,8,98,98,10,7,1,2,97,6,3,3,1,0.567
2915,6575,8,6,6,2,6,2,1,3,4,6,7,2,0.567
2915,6576,8,7,2,2,3,1,99,97,5,5,1,1,0.567
2915,6577,8,1,1,0,0,3,3,97,5,3,3,2,0.567
2915,6579,8,1,0,1,0,4,0,7,4,0,7,9,0.567
2915,6580,8,0,0,5,0,3,99,2,5,8,2,1,0.567
2915,6581,8,2,3,5,7,2,1,1,1,8,3,1,0.567
2915,6582,8,0,0,99,0,3,1,1,5,8,3,1,0.567
2915,6583,8,8,3,98,0,8,1,97,6,5,3,1,0.567
2915,6584,8,5,5,0,5,8,0,97,0,0,1,2,0.567
2915,6586,8,3,2,5,0,3,1,5,6,9,3,9,0.567
2915,6588,8,10,0,9,0,2,1,0,0,7,1,1,0.567
2915,6589,8,5,0,7,2,1,1,3,4,8,3,1,0.567
2915,6590,8,1,1,0,1,3,2,5,6,4,3,2,0.567
2915,6591,8,7,7,3,0,2,1,5,3,7,1,2,0.567
2915,6592,8,8,10,0,10,3,1,2,7,8,3,2,0.567
2915,6593,8,8,98,0,0,4,1,97,3,8,3,1,0.567
2915,6594,8,0,5,5,8,1,99,2,4,5,3,1,0.567
2915,6595,8,5,5,98,5,3,99,2,0,8,3,2,0.567
2915,6596,8,1,0,0,10,2,2,97,8,8,3,1,0.567
2915,6597,8,2,5,0,2,8,15,5,5,4,3,2,0.567
2915,6598,8,3,5,5,0,3,0,4,6,6,3,1,0.567
2915,6599,8,5,5,0,3,1,1,97,0,1,1,1,0.567
2915,6600,8,2,5,0,1,8,2,98,5,4,3,1,0.567
2915,6601,8,7,10,3,10,8,1,97,0,10,3,1,0.567
2915,6602,8,5,10,0,98,8,2,97,9,6,3,2,0.567
2915,6603,8,7,0,10,0,3,0,97,3,10,1,1,0.567
2915,6604,8,2,3,0,2,2,99,97,8,5,3,1,0.567
2915,6605,8,5,6,10,0,2,1,1,0,5,3,1,0.567
2915,6606,8,7,9,5,0,1,1,3,0,8,3,1,0.567
2915,6607,8,8,0,0,5,1,99,6,7,5,3,1,0.567
2915,6608,8,10,0,10,0,1,1,97,1,7,1,1,0.567
2915,6609,1,3,4,0,2,3,0,5,5,6,3,2,1.3528
2915,6610,1,5,5,2,98,3,99,97,5,5,4,2,1.3528
2915,6612,1,7,4,0,98,3,2,97,98,98,4,2,1.3528
2915,6613,1,3,2,0,3,2,2,97,8,2,4,2,1.3528
2915,6614,1,5,5,98,98,3,0,97,0,0,3,2,1.3528
2915,6616,1,2,7,6,0,3,1,97,4,7,2,1,1.3528
2915,6618,1,2,5,0,98,3,2,7,7,5,4,1,1.3528
2915,6619,1,3,5,5,0,2,3,6,7,7,3,1,1.3528
2915,6620,1,5,5,98,98,3,0,97,98,98,3,2,1.3528
2915,6621,1,6,5,10,8,2,99,5,5,7,3,1,1.3528
2915,6624,1,5,3,8,0,1,1,0,0,8,2,1,1.3528
2915,6625,1,5,5,0,0,1,1,0,0,10,3,1,1.3528
2915,6626,1,6,7,0,0,2,15,97,8,6,4,1,1.3528
2915,6627,1,5,5,2,8,3,2,97,10,8,4,2,1.3528
2915,6630,1,5,5,98,98,3,99,97,0,0,4,2,1.3528
2915,6631,1,5,5,98,98,3,1,97,98,98,4,2,1.3528
2915,6634,1,6,8,8,0,2,1,3,3,9,3,1,1.3528
2915,6635,1,5,5,10,98,3,99,97,6,0,4,2,1.3528
2915,6637,1,5,98,3,98,3,0,97,0,0,3,1,1.3528
2915,6638,1,8,5,0,0,2,0,97,4,0,4,1,1.3528
2915,6639,1,8,5,0,0,4,0,97,2,8,3,2,1.3528
2915,6640,1,0,8,10,10,1,2,97,10,0,3,2,1.3528
2915,6641,1,6,5,0,8,3,2,97,7,1,4,2,1.3528
2915,6642,1,7,5,3,98,3,2,97,98,98,3,1,1.3528
2915,6645,1,4,2,2,7,3,99,97,8,4,2,1,1.3528
2915,6646,1,6,4,0,0,2,96,4,6,6,2,1,1.3528
2915,6647,1,5,5,8,0,2,1,97,2,7,3,2,1.3528
2915,6650,1,5,5,0,98,3,2,97,8,3,2,2,1.3528
2915,6651,1,8,7,10,0,3,1,0,4,8,3,1,1.3528
2915,6652,1,10,5,0,98,4,2,5,7,0,1,1,1.3528
2915,6653,1,2,2,0,4,3,99,98,6,6,3,2,1.3528
2915,6654,1,0,5,0,98,3,0,97,7,9,3,1,1.3528
2915,6655,1,0,0,0,0,3,99,98,2,2,4,2,1.3528
2915,6656,1,0,5,10,0,1,1,97,0,10,3,1,1.3528
2915,6658,1,6,2,2,0,2,1,0,1,6,3,1,1.3528
2915,6659,1,0,0,0,0,8,3,7,6,3,3,1,1.3528
2915,6660,1,0,5,10,0,2,1,98,1,6,3,1,1.3528
2915,6661,1,0,0,0,0,2,4,0,2,0,3,1,1.3528
2915,6662,1,1,0,5,0,2,1,8,4,7,4,1,1.3528
2915,6663,1,0,2,0,0,3,0,97,6,4,3,1,1.3528
2915,6665,1,0,0,0,0,4,2,8,6,6,3,1,1.3528
2915,6666,1,0,2,0,10,3,3,7,7,1,3,1,1.3528
2915,6667,1,2,1,2,0,3,3,7,6,4,3,2,1.3528
2915,6668,1,0,0,0,5,3,1,5,1,6,3,2,1.3528
2915,6669,1,0,0,0,0,3,2,97,6,0,3,1,1.3528
2915,6670,1,0,0,0,5,3,4,9,7,7,3,1,1.3528
2915,6672,1,2,5,0,4,3,2,5,6,3,3,2,1.3528
2915,6673,1,5,6,5,4,3,99,97,99,99,3,2,1.3528
2915,6674,1,5,7,4,1,2,1,3,4,8,3,1,1.3528
2915,6675,1,2,4,1,3,3,2,4,6,5,3,2,1.3528
2915,6676,1,3,5,1,3,3,99,4,5,5,3,2,1.3528
2915,6677,1,0,4,0,5,3,3,7,4,3,3,2,1.3528
2915,6678,1,1,4,0,3,3,2,99,99,99,4,2,1.3528
2915,6680,1,3,5,2,4,3,2,97,98,98,3,2,1.3528
2915,6681,1,3,5,3,5,3,2,97,6,5,4,2,1.3528
2915,6684,1,5,6,4,4,3,2,5,5,4,3,2,1.3528
2915,6685,1,6,6,6,4,3,99,99,99,99,5,2,1.3528
2915,6686,1,0,3,0,7,4,3,7,5,3,3,2,1.3528
2915,6687,1,2,5,2,5,4,2,98,6,4,5,2,1.3528
2915,6688,1,3,5,2,5,3,3,99,99,99,3,2,1.3528
2915,6689,1,10,10,10,0,3,2,97,5,3,3,1,1.3528
2915,6690,1,0,8,10,98,3,2,97,6,2,4,1,1.3528
2915,6691,1,0,0,0,10,3,2,97,7,4,3,1,1.3528
2915,6692,1,5,7,0,0,3,2,97,5,5,3,1,1.3528
2915,6693,1,8,5,0,98,3,1,97,98,98,3,1,1.3528
2915,6694,1,0,10,0,98,3,2,97,8,4,3,1,1.3528
2915,6695,1,0,5,0,0,3,3,5,3,2,3,1,1.3528
2915,6696,1,2,10,0,0,3,2,97,9,6,3,1,1.3528
2915,6697,1,0,5,0,0,3,3,7,5,4,4,1,1.3528
2915,6698,1,2,98,10,98,8,2,97,98,98,4,1,1.3528
2915,6699,1,10,10,0,5,3,0,97,97,97,3,1,1.3528
2915,6700,1,3,8,6,6,3,99,97,5,5,3,1,1.3528
2915,6701,1,2,5,0,0,3,2,97,7,4,2,1,1.3528
2915,6702,1,5,5,5,0,3,1,97,4,7,3,1,1.3528
2915,6703,1,0,5,0,0,3,3,5,0,6,3,1,1.3528
2915,6704,1,0,10,0,0,3,4,5,5,5,3,1,1.3528
2915,6705,1,5,6,3,5,1,1,97,6,6,3,1,1.3528
2915,6707,1,0,0,10,0,2,1,4,5,9,3,1,1.3528
2915,6709,1,0,0,5,5,2,99,6,5,8,3,8,1.3528
2915,6710,1,5,5,10,0,3,1,5,5,7,3,1,1.3528
2915,6711,1,0,0,10,0,1,1,2,2,8,1,1,1.3528
2915,6712,1,0,0,5,3,2,0,3,3,4,3,2,1.3528
2915,6713,1,0,0,0,0,8,1,3,5,8,3,1,1.3528
2915,6715,1,1,98,0,98,3,1,97,97,97,3,1,1.3528
2915,6716,1,2,7,0,98,3,0,97,5,3,3,1,1.3528
2915,6717,1,2,3,0,5,4,1,4,3,5,3,1,1.3528
2915,6718,1,2,98,9,9,3,2,98,5,2,3,1,1.3528
2915,6719,1,0,0,8,3,3,0,3,4,4,4,1,1.3528
2915,6720,1,0,5,0,10,2,2,98,5,3,4,1,1.3528
2915,6721,1,0,98,98,0,3,0,97,98,98,3,2,1.3528
2915,6722,1,5,5,10,0,3,2,97,10,1,4,1,1.3528
2915,6723,1,5,4,4,8,3,2,97,5,5,3,1,1.3528
2915,6724,1,0,5,0,0,3,4,5,5,3,3,2,1.3528
2915,6725,1,0,0,0,0,3,2,4,4,3,3,1,1.3528
2915,6726,1,2,2,10,0,1,0,3,3,4,3,3,1.3528
2915,6727,1,0,2,0,0,3,2,6,9,5,3,1,1.3528
2915,6728,1,4,0,0,0,2,3,97,6,7,3,1,1.3528
2915,6729,1,5,0,5,0,2,1,2,4,6,3,1,1.3528
2915,6730,1,0,98,98,99,8,1,97,98,98,4,1,1.3528
2915,6731,1,5,5,10,0,1,0,0,0,0,3,2,1.3528
2915,6732,1,2,98,0,98,3,2,97,98,98,3,1,1.3528
2915,6734,1,10,0,98,98,3,0,97,5,5,3,1,1.3528
2915,6735,1,2,5,10,2,4,2,97,8,8,3,1,1.3528
2915,6736,1,0,5,0,98,3,3,5,3,3,3,1,1.3528
2915,6738,1,5,5,0,0,3,2,97,7,1,4,1,1.3528
2915,6739,1,0,0,0,0,3,2,97,9,5,4,1,1.3528
2915,6740,1,0,5,0,10,3,3,9,0,0,4,1,1.3528
2915,6741,1,0,5,0,0,3,1,5,4,8,3,1,1.3528
2915,6744,1,5,98,98,98,3,99,97,98,98,3,1,1.3528
2915,6745,1,4,5,98,98,3,1,97,9,9,4,2,1.3528
2915,6746,1,5,5,5,98,3,1,97,5,8,2,2,1.3528
2915,6748,1,5,98,98,98,3,0,97,0,0,3,2,1.3528
2915,6749,1,7,8,1,0,3,0,97,97,3,4,2,1.3528
2915,6751,1,5,7,5,5,5,3,5,2,0,3,1,1.3528
2915,6753,1,8,5,0,5,3,4,97,6,7,3,1,1.3528
2915,6754,1,5,5,5,5,3,0,98,6,10,3,1,1.3528
2915,6755,1,5,5,10,0,4,1,98,6,10,3,1,1.3528
2915,6758,1,1,1,0,99,1,0,4,3,3,4,2,1.3528
2915,6759,1,9,2,9,1,3,0,97,10,0,3,2,1.3528
2915,6760,1,4,4,5,6,3,2,98,8,7,4,1,1.3528
2915,6762,1,7,2,5,0,2,1,6,3,7,1,2,1.3528
2915,6764,1,3,2,0,7,3,2,98,5,3,3,2,1.3528
2915,6766,1,0,0,99,5,1,3,7,7,7,1,1,1.3528
2915,6771,1,4,5,5,5,3,1,8,4,9,3,2,1.3528
2915,6772,1,8,2,10,0,1,1,0,0,10,2,1,1.3528
2915,6773,1,0,0,8,0,3,0,97,0,8,3,1,1.3528
2915,6774,1,2,3,0,0,3,1,3,2,7,3,1,1.3528
2915,6777,1,8,3,10,9,4,1,4,2,8,2,1,1.3528
2915,6778,1,0,0,0,10,5,2,98,8,0,4,2,1.3528
2915,6779,1,7,8,5,9,3,0,97,5,9,3,2,1.3528
2915,6780,1,7,6,4,8,3,2,4,9,6,3,2,1.3528
2915,6781,1,5,5,4,5,1,0,98,6,6,3,2,1.3528
2915,6782,1,99,5,7,1,4,2,98,9,5,4,1,1.3528
2915,6785,1,3,0,0,5,3,2,98,8,5,3,2,1.3528
2915,6787,1,8,8,2,0,2,1,97,0,3,1,1,1.3528
2915,6789,1,0,3,0,0,2,4,98,7,5,3,2,1.3528
2915,6791,1,5,8,98,5,8,1,97,4,9,1,2,1.3528
2915,6794,1,5,10,10,0,2,1,97,4,6,3,1,1.3528
2915,6795,1,5,0,7,8,2,1,5,8,8,3,2,1.3528
2915,6796,1,6,3,5,0,1,1,3,3,6,1,2,1.3528
2915,6797,1,6,98,98,5,4,0,97,98,98,1,1,1.3528
2915,6798,1,98,10,98,0,8,0,97,98,98,3,2,1.3528
2915,6799,1,1,4,0,0,3,4,98,7,7,3,1,1.3528
2915,6801,1,5,0,10,0,3,1,97,0,10,1,1,1.3528
2915,6802,1,7,3,7,1,1,0,4,4,5,3,1,1.3528
2915,6803,1,0,4,2,0,2,1,0,7,7,3,1,1.3528
2915,6804,1,5,5,0,7,3,2,97,6,98,4,2,1.3528
2915,6806,1,2,2,0,10,3,3,8,6,0,3,1,1.3528
2915,6807,1,7,1,10,10,4,1,6,1,4,3,1,1.3528
2915,6808,1,2,3,0,1,3,2,98,8,3,3,1,1.3528
2915,6809,1,8,3,10,0,3,3,9,7,3,3,1,1.3528
2915,6810,1,6,3,10,0,3,1,97,2,6,5,1,1.3528
2915,6811,1,6,3,0,0,3,1,8,4,4,4,1,1.3528
2915,6812,1,7,8,10,98,8,1,97,3,7,5,2,1.3528
2915,6813,1,7,3,10,0,3,2,97,8,4,3,1,1.3528
2915,6814,1,7,4,0,10,8,0,97,3,3,3,1,1.3528
2915,6815,1,10,7,10,0,3,0,98,4,2,3,1,1.3528
2915,6816,1,8,3,0,98,3,2,98,8,1,3,1,1.3528
2915,6818,1,0,2,0,10,3,96,4,4,4,3,1,1.3528
2915,6819,1,5,5,0,0,3,2,98,5,4,3,1,1.3528
2915,6821,1,7,3,10,7,3,2,2,8,1,4,1,1.3528
2915,6824,1,4,7,0,0,1,3,9,2,2,4,2,1.3528
2915,6825,1,2,7,0,98,3,2,97,5,5,5,1,1.3528
2915,6826,1,3,1,10,6,2,3,8,6,2,4,1,1.3528
2915,6827,1,8,5,9,0,8,0,97,3,3,4,1,1.3528
2915,6828,1,7,2,10,10,3,0,97,5,5,3,1,1.3528
2915,6829,1,10,3,0,0,3,0,97,98,98,3,1,1.3528
2915,6831,1,8,3,5,10,3,0,97,3,4,3,1,1.3528
2915,6832,1,8,5,0,10,3,1,97,3,5,4,1,1.3528
2915,6833,1,2,2,0,0,8,1,98,2,7,3,1,1.3528
2915,6834,1,1,2,0,10,3,2,6,7,5,4,1,1.3528
2915,6835,1,4,7,98,98,8,0,97,6,5,3,1,1.3528
2915,6836,1,2,2,0,10,3,2,2,8,4,4,1,1.3528
2915,6837,1,2,5,0,0,3,2,7,3,0,3,1,1.3528
2915,6839,1,6,5,0,98,3,2,98,7,4,3,1,1.3528
2915,6840,1,99,2,0,0,3,0,97,98,7,4,1,1.3528
2915,6842,1,1,2,0,0,3,0,97,8,0,4,1,1.3528
2915,6843,1,7,5,5,10,2,2,0,2,0,2,1,1.3528
2915,6844,1,2,2,8,10,2,11,4,2,5,2,1,1.3528
2915,6845,1,9,5,0,10,3,0,97,1,1,3,1,1.3528
2915,6847,1,8,5,10,0,1,2,97,7,1,4,1,1.3528
2915,6848,1,2,5,10,8,3,2,97,5,4,3,1,1.3528
2915,6849,1,8,3,10,0,1,2,98,8,0,5,2,1.3528
2915,6850,1,10,8,10,0,8,2,97,9,0,4,1,1.3528
2915,6852,1,99,2,0,0,2,99,97,7,7,3,1,1.3528
2915,6855,1,6,3,0,0,3,4,98,0,0,2,1,1.3528
2915,6856,1,2,8,0,10,3,2,98,7,4,3,1,1.3528
2915,6857,1,8,3,0,0,3,15,7,3,1,4,1,1.3528
2915,6858,1,10,3,10,10,3,1,1,1,8,3,1,1.3528
2915,6859,1,1,5,0,0,1,99,4,4,5,3,1,1.3528
2915,6861,1,2,6,0,10,8,3,9,6,4,3,1,1.3528
2915,6862,1,3,4,10,10,8,1,97,4,7,3,1,1.3528
2915,6863,1,0,7,98,0,3,1,97,5,5,4,1,1.3528
2915,6864,1,0,1,0,10,3,2,5,6,5,2,1,1.3528
2915,6871,1,2,8,0,0,8,1,98,3,7,3,1,1.3528
2915,6874,8,5,4,5,6,2,2,3,7,6,2,2,0.5614
2915,6875,8,7,8,7,7,1,1,97,4,8,3,2,0.5614
2915,6876,8,5,2,0,9,4,2,4,6,1,3,1,0.5614
2915,6877,8,8,6,8,0,1,1,97,7,10,1,1,0.5614
2915,6878,8,2,0,0,8,3,2,7,7,4,2,2,0.5614
2915,6880,8,2,5,5,2,2,1,4,4,0,3,2,0.5614
2915,6881,8,5,4,1,6,2,2,6,8,6,3,2,0.5614
2915,6882,8,10,10,10,2,4,1,5,2,7,1,1,0.5614
2915,6883,8,5,5,5,5,1,1,4,6,5,3,2,0.5614
2915,6884,8,6,5,5,5,4,1,1,0,10,3,1,0.5614
2915,6885,8,5,8,3,0,2,2,6,7,4,3,1,0.5614
2915,6886,8,10,5,9,0,1,1,97,0,7,1,1,0.5614
2915,6887,8,4,5,0,10,3,3,7,4,4,3,1,0.5614
2915,6888,8,0,3,2,3,3,1,7,7,7,2,2,0.5614
2915,6889,8,0,0,3,5,3,2,3,3,4,1,1,0.5614
2915,6890,8,6,5,5,0,2,1,0,0,8,3,1,0.5614
2915,6891,8,5,4,0,0,1,97,97,5,5,3,2,0.5614
2915,6892,8,5,5,5,7,2,2,5,6,3,3,2,0.5614
2915,6893,8,6,8,5,1,3,1,2,1,10,3,2,0.5614
2915,6894,8,5,5,10,5,1,1,97,5,10,1,1,0.5614
2915,6895,8,5,5,9,0,3,0,4,0,4,3,1,0.5614
2915,6896,8,6,5,10,0,3,1,5,2,8,3,1,0.5614
2915,6897,8,10,5,5,0,2,1,5,6,6,3,1,0.5614
2915,6898,9,3,5,4,4,5,5,97,5,5,4,3,0.8417
2915,6899,9,5,3,98,98,3,99,2,2,0,4,3,0.8417
2915,6900,9,0,2,5,10,5,96,97,7,7,4,3,0.8417
2915,6901,9,10,1,10,10,3,5,97,5,7,3,1,0.8417
2915,6903,9,5,4,7,5,1,1,97,6,7,3,1,0.8417
2915,6904,9,5,5,2,1,5,1,97,6,7,3,1,0.8417
2915,6906,9,8,5,5,8,5,5,97,6,6,4,3,0.8417
2915,6907,9,8,0,0,0,5,2,97,5,98,3,2,0.8417
2915,6908,9,5,7,3,10,4,2,4,6,4,4,3,0.8417
2915,6909,9,1,4,1,5,5,5,97,7,5,4,2,0.8417
2915,6910,9,10,10,10,10,2,0,0,0,0,1,4,0.8417
2915,6912,9,2,5,5,6,4,99,97,5,5,4,2,0.8417
2915,6913,9,5,1,10,0,3,1,98,5,9,3,2,0.8417
2915,6914,9,5,5,0,3,5,2,5,7,3,3,1,0.8417
2915,6918,9,6,2,0,9,2,8,7,6,4,5,3,0.8417
2915,6919,9,9,4,0,0,3,2,97,5,1,4,1,0.8417
2915,6921,9,3,98,9,98,1,0,97,0,0,1,1,0.8417
2915,6922,9,5,3,5,10,5,2,9,7,4,3,2,0.8417
2915,6924,9,10,5,0,10,3,0,97,8,98,3,2,0.8417
2915,6925,9,10,0,9,0,3,1,5,5,7,4,2,0.8417
2915,6927,9,10,10,0,0,5,5,97,5,5,4,3,0.8417
2915,6929,9,6,6,8,0,3,1,97,3,6,3,2,0.8417
2915,6930,9,10,0,0,0,4,0,97,4,6,3,2,0.8417
2915,6931,9,5,2,3,8,5,8,97,3,3,5,3,0.8417
2915,6932,9,8,7,10,0,1,1,0,0,10,3,1,0.8417
2915,6933,9,5,9,0,0,5,5,97,3,3,4,3,0.8417
2915,6934,9,10,5,0,10,5,0,6,5,0,5,3,0.8417
2915,6935,9,7,1,0,0,8,2,97,8,6,3,1,0.8417
2915,6936,9,5,5,10,10,1,99,5,6,6,1,2,0.8417
2915,6938,9,10,9,0,10,5,96,98,5,5,5,4,0.8417
2915,6940,9,5,3,3,10,3,1,97,4,5,3,2,0.8417
2915,6942,9,10,98,10,10,1,1,97,0,8,4,2,0.8417
2915,6945,9,6,4,6,5,3,5,97,0,0,3,2,0.8417
2915,6947,9,6,98,99,99,8,0,97,98,98,3,9,0.8417
2915,6949,9,10,10,10,0,1,0,97,3,5,3,2,0.8417
2915,6950,9,0,3,0,0,1,2,97,10,3,3,1,0.8417
2915,6952,9,10,0,10,0,1,2,8,10,5,1,1,0.8417
2915,6954,9,10,1,10,0,1,99,97,3,2,1,1,0.8417
2915,6956,9,5,4,2,6,1,2,5,7,4,2,2,0.8417
2915,6958,9,10,10,10,10,3,2,97,6,5,3,3,0.8417
2915,6959,9,5,3,5,5,4,99,98,2,1,3,2,0.8417
2915,6960,9,0,5,0,0,3,0,97,0,0,4,2,0.8417
2915,6962,9,8,4,9,0,4,1,97,5,7,3,1,0.8417
2915,6963,9,10,10,0,0,5,96,97,6,6,3,1,0.8417
2915,6964,9,2,3,0,4,3,3,97,0,0,3,3,0.8417
2915,6965,9,5,5,10,9,4,5,97,7,6,5,3,0.8417
2915,6967,9,2,2,1,0,5,5,97,5,9,4,2,0.8417
2915,6968,9,2,0,0,9,3,2,97,7,5,3,1,0.8417
2915,6969,9,10,8,0,10,5,99,6,6,8,3,1,0.8417
2915,6970,9,0,0,0,0,5,2,10,8,0,3,1,0.8417
2915,6971,9,10,10,0,0,1,0,97,4,3,3,2,0.8417
2915,6972,9,3,3,4,4,3,0,97,5,6,3,2,0.8417
2915,6973,9,8,4,5,6,5,5,3,5,7,4,2,0.8417
2915,6975,9,3,4,1,1,5,3,97,4,3,5,4,0.8417
2915,6976,9,6,0,0,10,3,2,4,8,4,3,2,0.8417
2915,6977,9,6,8,10,2,5,2,97,4,2,4,2,0.8417
2915,6978,9,4,5,0,0,4,96,97,1,0,2,3,0.8417
2915,6979,9,1,1,1,0,5,0,6,5,4,4,2,0.8417
2915,6981,9,5,99,10,0,3,99,97,0,0,3,1,0.8417
2915,6982,9,5,5,5,0,2,99,97,5,6,3,1,0.8417
2915,6983,9,10,10,5,10,5,99,5,5,5,5,3,0.8417
2915,6986,9,10,5,0,10,1,0,97,0,0,3,1,0.8417
2915,6987,9,10,10,0,5,5,1,97,8,10,3,2,0.8417
2915,6988,9,5,5,1,8,5,0,97,4,0,5,4,0.8417
2915,6990,9,9,1,1,0,3,0,97,5,4,3,2,0.8417
2915,6994,9,4,3,2,10,4,2,97,6,4,4,3,0.8417
2915,6995,9,1,1,1,9,5,3,4,6,6,4,3,0.8417
2915,6997,9,6,6,5,2,1,1,97,4,8,1,2,0.8417
2915,6998,9,10,5,1,5,4,0,97,9,8,3,1,0.8417
2915,6999,9,8,6,6,0,1,99,1,3,3,3,1,0.8417
2915,7002,9,10,2,5,1,5,0,2,2,3,3,3,0.8417
2915,7003,9,7,6,1,10,1,2,6,7,6,3,4,0.8417
2915,7006,9,5,1,0,0,5,8,5,9,5,4,2,0.8417
2915,7007,9,3,5,5,10,3,5,97,5,7,3,2,0.8417
2915,7008,9,7,2,0,5,8,0,97,98,98,3,2,0.8417
2915,7009,9,10,0,10,0,1,0,97,0,5,3,4,0.8417
2915,7010,9,3,2,1,7,1,96,97,6,9,3,2,0.8417
2915,7011,9,5,7,10,7,5,99,6,3,0,4,3,0.8417
2915,7012,9,10,2,1,0,2,2,6,10,0,3,1,0.8417
2915,7013,9,98,5,10,0,1,1,97,0,10,3,1,0.8417
2915,7014,9,10,0,0,10,5,8,97,0,0,3,1,0.8417
2915,7015,9,5,4,5,10,5,5,97,5,5,5,2,0.8417
2915,7017,9,10,4,0,10,4,99,97,4,4,3,1,0.8417
2915,7018,9,7,4,7,9,2,96,97,8,2,3,1,0.8417
2915,7020,9,0,5,10,10,5,5,5,5,5,4,8,0.8417
2915,7022,9,5,6,5,5,5,5,98,4,6,4,2,0.8417
2915,7026,9,5,9,10,10,3,5,5,6,7,3,2,0.8417
2915,7029,9,5,0,10,0,3,1,97,5,9,2,1,0.8417
2915,7031,9,5,2,10,8,3,1,97,5,8,3,1,0.8417
2915,7032,9,8,2,98,10,3,1,97,0,10,4,1,0.8417
