ID,ID2,CCAA,multicultural,economy,homosexuals,antiterrorist,decentralization,vote,candidate_PSOE,candidate_PP,candidate_IU,national_id,proud_Spain,weight
13184,275013184,12,3,7,6,5,2,99,5,5,5,3,2,0.8
13185,275013185,12,98,98,10,98,2,2,98,98,98,3,2,0.8
13186,275013186,12,5,5,5,5,2,1,98,98,98,3,2,0.8
13187,275013187,12,5,98,6,98,2,0,98,98,98,4,2,0.8
13188,275013188,12,3,4,4,7,2,1,8,4,5,3,2,0.8
13189,275013189,12,4,4,5,7,2,1,6,5,4,3,2,0.8
13190,275013190,12,98,98,10,98,8,2,98,98,98,3,2,0.8
13191,275013191,12,3,4,4,5,2,96,5,5,5,3,2,0.8
13192,275013192,12,98,98,98,98,2,2,98,98,98,3,2,0.8
13193,275013193,12,4,5,6,5,2,99,99,99,99,4,2,0.8
13200,275013200,12,98,98,98,98,8,99,99,99,99,3,2,0.8
13201,275013201,12,3,6,5,5,2,99,6,5,3,3,2,0.8
13202,275013202,12,2,98,98,98,2,1,6,4,5,3,2,0.8
13203,275013203,12,3,4,3,6,2,99,99,5,5,3,2,0.8
13204,275013204,12,2,5,6,6,2,2,3,6,3,2,2,0.8
13205,275013205,12,5,4,3,6,2,8,4,2,4,4,2,0.8
13206,275013206,12,98,98,98,98,2,2,98,98,98,3,2,0.8
13207,275013207,12,98,98,98,98,8,0,98,98,98,4,2,0.8
13208,275013208,12,5,5,7,5,2,1,5,5,5,3,2,0.8
13209,275013209,12,4,8,99,7,2,1,5,5,98,3,2,0.8
13210,275013210,12,2,2,4,6,2,0,5,4,3,3,2,0.8
13211,275013211,12,3,5,2,3,2,1,6,5,4,4,1,0.8
13212,275013212,12,9,5,3,2,2,1,6,5,4,3,1,0.8
13213,275013213,12,6,5,4,2,3,2,4,5,1,3,2,0.8
13214,275013214,12,5,7,8,4,2,99,5,5,4,2,1,0.8
13215,275013215,12,6,4,4,3,2,2,4,8,98,4,2,0.8
13216,275013216,12,8,0,2,7,9,0,5,5,5,2,1,0.8
13223,275013223,12,1,1,1,9,2,1,10,0,5,3,1,0.8
13225,275013225,12,4,4,5,6,2,2,3,7,4,5,2,0.8
13226,275013226,12,4,98,98,5,2,99,98,98,98,3,2,0.8
13227,275013227,12,6,5,9,4,2,99,5,5,3,3,2,0.8
13276,275013276,8,2,5,3,0,1,2,2,8,2,3,1,0.759
13284,275013284,8,3,3,3,7,2,1,9,4,4,3,1,0.759
13285,275013285,8,8,3,7,8,2,1,6,3,0,3,2,0.759
13287,275013287,8,4,5,3,5,2,4,0,0,0,1,2,0.759
13288,275013288,8,5,5,98,5,2,1,6,4,6,1,1,0.759
13294,275013294,8,98,3,98,98,2,0,5,5,5,2,1,0.759
13296,275013296,8,5,5,6,4,2,1,8,5,5,3,2,0.759
13299,275013299,8,2,4,10,98,8,1,8,7,0,3,1,0.759
13301,275013301,8,1,4,99,98,1,0,8,4,3,1,1,0.759
13302,275013302,8,5,99,10,0,8,2,4,6,0,3,1,0.759
13303,275013303,8,5,6,6,98,2,1,7,2,1,3,2,0.759
13304,275013304,8,1,1,1,0,3,1,10,1,5,3,1,0.759
13308,275013308,8,5,6,10,1,2,2,0,10,0,2,1,0.759
13309,275013309,8,2,5,6,2,2,4,5,5,1,3,1,0.759
13312,275013312,8,4,6,9,1,2,2,1,7,0,3,1,0.759
13356,275013356,8,2,5,7,4,2,1,7,2,3,3,2,0.759
13367,275013367,8,7,5,7,8,2,1,10,0,0,1,1,0.759
13368,275013368,8,3,1,1,98,3,0,4,2,5,3,1,0.759
13369,275013369,8,4,1,10,8,3,96,5,4,2,3,1,0.759
13370,275013370,8,0,5,9,0,8,2,3,8,0,2,1,0.759
13372,275013372,8,1,2,8,9,1,1,8,3,10,1,1,0.759
13373,275013373,8,98,98,98,98,2,2,4,5,3,4,1,0.759
13374,275013374,8,2,1,1,9,2,1,9,3,3,3,1,0.759
13383,275013383,8,3,4,10,98,1,1,4,3,0,4,1,0.759
13384,275013384,8,2,5,8,0,2,2,4,6,1,2,1,0.759
13386,275013386,8,0,4,3,7,2,1,7,2,2,3,1,0.759
13387,275013387,8,3,5,6,5,2,1,7,3,3,3,2,0.759
13388,275013388,8,4,2,2,0,3,2,0,7,0,2,1,0.759
13389,275013389,8,5,5,5,5,2,4,5,5,3,3,2,0.759
13390,275013390,8,4,4,8,0,3,4,5,4,0,3,1,0.759
13400,275013400,8,1,3,9,3,2,2,3,8,1,3,2,0.759
13401,275013401,8,3,5,10,1,2,2,3,8,0,3,1,0.759
13402,275013402,8,0,6,5,5,2,0,8,5,2,4,9,0.759
13403,275013403,8,7,6,10,1,2,2,3,8,0,2,1,0.759
13404,275013404,8,1,5,3,98,2,1,5,0,3,3,2,0.759
13405,275013405,8,3,3,99,1,3,2,5,6,3,3,1,0.759
13406,275013406,8,1,98,5,5,2,1,7,5,5,2,2,0.759
13407,275013407,8,0,7,8,6,2,0,5,5,2,3,2,0.759
13423,275013423,8,1,1,99,5,2,1,8,5,3,3,1,0.759
13424,275013424,8,2,5,8,3,2,1,10,2,5,2,2,0.759
13425,275013425,8,1,5,5,4,2,1,7,4,2,3,1,0.759
13426,275013426,8,3,7,9,1,2,2,4,7,1,2,1,0.759
13427,275013427,8,3,5,9,2,2,1,10,2,4,3,1,0.759
13429,275013429,8,4,5,5,5,2,1,8,2,4,3,2,0.759
13430,275013430,8,3,7,9,1,2,2,4,7,1,1,1,0.759
13431,275013431,8,1,98,8,98,2,1,7,5,1,2,2,0.759
13459,275013459,8,1,5,9,5,2,1,8,2,2,3,2,0.759
13461,275013461,8,2,4,7,98,2,1,8,1,4,2,1,0.759
13462,275013462,8,1,2,10,1,8,99,5,5,5,3,1,0.759
13463,275013463,8,4,5,0,8,1,1,5,1,6,2,1,0.759
13465,275013465,8,2,5,9,7,2,0,7,1,4,3,2,0.759
13474,275013474,8,4,5,9,98,2,1,7,2,4,3,2,0.759
13477,275013477,8,3,99,1,98,2,1,6,1,2,3,2,0.759
13481,275013481,8,4,4,10,0,2,2,4,6,1,2,2,0.759
13482,275013482,8,2,5,8,5,2,1,7,3,2,3,2,0.759
13483,275013483,8,3,6,10,3,2,99,5,5,3,3,2,0.759
13484,275013484,8,5,7,10,0,2,0,99,99,99,2,2,0.759
13485,275013485,8,1,4,9,2,2,4,5,5,0,3,2,0.759
13487,275013487,8,3,4,8,1,2,2,3,7,1,3,1,0.759
13490,275013490,8,1,4,9,5,2,1,7,2,2,3,2,0.759
13493,275013493,8,3,4,10,1,2,2,2,7,1,3,2,0.759
13494,275013494,8,1,6,5,5,2,0,5,5,1,3,2,0.759
13495,275013495,8,0,5,4,7,3,1,7,2,3,2,9,0.759
13496,275013496,8,1,98,4,98,2,1,8,0,0,3,1,0.759
13497,275013497,8,5,5,8,0,1,4,2,4,1,3,2,0.759
13499,275013499,8,5,6,9,4,2,99,5,5,1,2,1,0.759
13500,275013500,8,3,4,99,98,3,1,7,2,3,2,1,0.759
13501,275013501,8,0,99,0,10,2,0,8,5,98,2,9,0.759
13502,275013502,8,3,5,8,1,2,99,4,5,1,2,2,0.759
13506,275013506,5,3,8,7,8,2,2,5,5,98,3,1,0.816
13507,275013507,5,5,98,5,99,2,1,10,99,98,1,1,0.816
13509,275013509,5,3,5,1,8,3,2,0,5,2,3,1,0.816
13511,275013511,5,5,5,2,5,2,99,5,5,5,3,1,0.816
13515,275013515,5,8,9,10,10,3,1,10,6,4,4,1,0.816
13518,275013518,5,5,5,0,10,2,1,7,2,0,3,1,0.816
13520,275013520,5,7,8,10,3,2,9,4,9,3,3,2,0.816
13521,275013521,5,10,5,8,0,2,2,0,10,97,4,1,0.816
13522,275013522,5,4,3,0,0,4,2,2,10,0,4,1,0.816
13525,275013525,5,10,2,10,3,2,1,5,7,4,4,1,0.816
13526,275013526,5,5,3,3,7,3,9,99,99,99,3,1,0.816
13527,275013527,5,6,5,5,99,2,9,8,6,5,1,1,0.816
13528,275013528,5,2,2,10,5,3,2,1,4,1,4,2,0.816
13530,275013530,5,4,1,5,2,3,1,7,5,99,3,2,0.816
13532,275013532,5,5,6,10,0,2,2,0,5,0,4,1,0.816
13533,275013533,5,0,2,1,9,2,1,9,5,5,1,1,0.816
13534,275013534,5,1,2,0,10,3,1,9,6,5,3,2,0.816
13535,275013535,5,6,3,2,5,3,2,2,6,3,3,2,0.816
13536,275013536,5,5,7,10,0,3,2,7,7,8,4,1,0.816
13537,275013537,5,98,98,98,99,8,99,98,98,97,3,2,0.816
13540,275013540,5,8,5,8,0,2,0,6,5,4,3,1,0.816
13541,275013541,5,6,1,9,8,3,9,7,7,4,4,1,0.816
13543,275013543,5,4,4,6,9,3,1,6,4,4,3,2,0.816
13544,275013544,5,2,5,10,2,3,9,99,99,99,3,1,0.816
13545,275013545,5,10,10,10,0,3,2,7,8,5,1,1,0.816
13547,275013547,5,10,5,5,10,2,2,4,7,4,4,1,0.816
13549,275013549,5,5,5,5,5,2,99,7,5,0,3,1,0.816
13550,275013550,5,6,6,10,98,2,2,4,7,1,3,1,0.816
13551,275013551,5,9,7,10,0,2,99,7,4,3,3,1,0.816
13552,275013552,5,3,2,10,0,2,9,3,6,98,3,2,0.816
13553,275013553,5,6,5,10,2,3,9,6,4,4,3,2,0.816
13555,275013555,5,5,8,8,0,2,9,7,5,3,5,2,0.816
13556,275013556,5,0,2,0,10,2,1,6,5,0,3,1,0.816
13557,275013557,5,7,7,10,5,3,2,4,7,1,1,2,0.816
13561,275013561,5,3,5,2,5,3,1,6,4,98,1,1,0.816
13564,275013564,5,3,5,9,4,3,1,7,5,2,4,2,0.816
13565,275013565,5,0,5,5,10,3,2,0,10,3,3,1,0.816
13566,275013566,5,0,5,10,0,2,1,7,5,98,3,2,0.816
13569,275013569,5,1,8,10,98,2,0,5,5,5,5,2,0.816
13570,275013570,5,2,3,5,99,2,2,0,7,2,3,1,0.816
13573,275013573,5,0,2,0,5,2,1,1,5,98,3,1,0.816
13574,275013574,5,1,3,3,9,3,1,6,3,7,3,4,0.816
13575,275013575,5,9,5,10,0,2,0,5,3,3,5,2,0.816
13578,275013578,5,8,3,5,10,3,9,3,8,4,4,2,0.816
13580,275013580,5,5,5,10,0,2,0,5,5,5,3,1,0.816
13581,275013581,5,5,5,10,10,2,1,6,1,1,3,1,0.816
13582,275013582,5,5,5,10,10,2,2,0,9,5,3,1,0.816
13583,275013583,5,10,5,0,10,3,2,2,9,3,3,1,0.816
13585,275013585,5,8,3,9,9,2,1,10,0,0,3,1,0.816
13586,275013586,5,5,3,98,5,2,0,3,2,0,1,2,0.816
13593,275013593,5,0,3,0,5,2,1,7,3,3,3,1,0.816
13595,275013595,5,8,98,10,98,2,2,0,3,97,1,1,0.816
13596,275013596,5,0,3,7,1,2,1,7,4,5,5,2,0.816
13597,275013597,5,0,5,0,10,2,1,8,5,4,4,4,0.816
13599,275013599,5,3,5,5,5,2,0,3,6,3,4,2,0.816
13600,275013600,5,7,5,5,5,3,0,3,4,5,4,2,0.816
13603,275013603,5,8,8,10,10,2,1,10,5,0,5,1,0.816
13605,275013605,5,8,9,10,0,2,99,99,6,0,1,1,0.816
13606,275013606,5,5,0,5,5,3,99,5,0,97,4,2,0.816
13608,275013608,5,4,1,5,1,2,2,3,8,98,3,1,0.816
13609,275013609,5,5,0,10,0,3,2,4,9,5,4,2,0.816
13615,275013615,5,9,2,2,2,3,2,7,9,5,3,1,0.816
13617,275013617,5,7,7,2,0,3,1,7,5,2,3,1,0.816
13618,275013618,5,1,1,9,0,2,2,6,9,4,3,1,0.816
13620,275013620,5,3,3,99,7,2,1,8,6,98,3,2,0.816
13622,275013622,5,10,5,10,1,3,99,1,1,1,3,2,0.816
13623,275013623,5,7,3,10,5,2,0,8,5,4,3,1,0.816
13625,275013625,5,2,7,10,0,2,2,0,7,0,3,1,0.816
13626,275013626,5,0,0,0,3,3,1,7,5,5,9,2,0.816
13627,275013627,5,6,3,7,2,3,2,8,7,6,2,1,0.816
13629,275013629,5,0,0,0,10,2,1,10,6,7,3,1,0.816
13640,275013640,5,7,5,9,98,2,0,7,6,98,3,1,0.816
13644,275013644,5,1,5,10,1,2,1,10,7,6,3,1,0.816
13645,275013645,5,2,3,9,2,2,9,3,4,0,3,1,0.816
13649,275013649,5,3,0,8,8,2,1,8,6,6,3,1,0.816
13651,275013651,5,5,0,0,0,2,2,0,5,6,4,1,0.816
13653,275013653,5,5,5,3,5,3,2,1,8,98,3,2,0.816
13654,275013654,5,10,5,6,5,3,9,5,5,5,5,3,0.816
13655,275013655,5,4,4,10,0,3,2,5,0,97,4,2,0.816
13656,275013656,5,5,8,10,0,2,99,7,7,3,4,1,0.816
13657,275013657,5,5,98,10,98,8,9,10,1,98,4,2,0.816
13658,275013658,5,6,6,0,0,3,9,5,5,97,4,1,0.816
13660,275013660,5,0,5,0,8,3,1,8,4,6,4,2,0.816
13661,275013661,5,5,10,5,0,3,0,98,98,98,4,1,0.816
13663,275013663,5,2,3,3,7,2,1,6,4,4,3,1,0.816
13664,275013664,5,5,1,6,2,2,9,5,5,98,4,1,0.816
13666,275013666,5,8,8,2,10,2,0,7,8,97,5,1,0.816
13667,275013667,5,0,0,5,6,3,1,9,3,2,3,1,0.816
13669,275013669,5,1,2,1,9,3,1,6,1,6,3,1,0.816
13672,275013672,5,8,5,10,10,3,2,1,10,0,4,1,0.816
13673,275013673,5,3,2,2,4,3,1,7,5,2,3,2,0.816
13674,275013674,5,0,2,5,10,3,1,8,2,1,3,1,0.816
13675,275013675,5,0,0,8,5,2,1,10,0,4,1,1,0.816
13676,275013676,5,6,7,2,1,2,1,7,4,3,1,1,0.816
13678,275013678,5,2,1,1,10,2,1,8,0,5,3,9,0.816
13679,275013679,5,2,0,0,0,2,1,8,3,3,4,2,0.816
13681,275013681,5,1,0,7,0,3,1,5,2,4,4,2,0.816
13682,275013682,5,0,3,98,3,1,1,10,0,5,7,1,0.816
13693,275013693,5,3,3,0,5,2,49,0,4,3,3,2,0.816
13698,275013698,5,2,2,8,8,3,2,5,5,2,3,1,0.816
13700,275013700,5,2,3,4,3,2,2,7,8,97,2,1,0.816
13707,275013707,5,1,5,10,7,3,99,5,5,0,3,1,0.816
13711,275013711,5,1,3,10,1,1,2,0,8,0,3,1,0.816
13726,275013726,5,0,1,0,5,1,1,6,4,5,1,1,0.816
13728,275013728,5,0,5,0,5,3,96,0,0,0,3,2,0.816
13729,275013729,5,7,4,4,5,2,0,6,3,3,3,2,0.816
13730,275013730,5,5,1,98,0,2,0,5,5,97,3,3,0.816
13732,275013732,5,9,8,10,3,3,99,98,98,98,3,2,0.816
13740,275013740,5,2,2,1,10,3,1,9,6,3,3,1,0.816
13741,275013741,5,8,6,5,9,1,9,5,4,5,3,1,0.816
13742,275013742,5,4,4,5,5,3,99,6,4,5,3,2,0.816
13743,275013743,5,4,5,10,5,2,0,7,6,0,3,1,0.816
13744,275013744,5,5,3,10,0,2,9,5,5,0,3,2,0.816
13745,275013745,5,3,4,0,8,2,1,8,4,3,3,1,0.816
13753,275013753,5,10,3,10,5,3,96,5,3,97,4,2,0.816
13754,275013754,5,2,5,0,7,3,1,9,2,2,3,1,0.816
13755,275013755,5,5,5,8,10,2,9,6,7,8,4,2,0.816
13756,275013756,5,3,2,5,5,3,99,2,0,0,3,2,0.816
13757,275013757,5,0,0,10,10,2,1,6,0,3,3,1,0.816
13759,275013759,5,3,5,10,5,3,2,4,6,97,4,1,0.816
13761,275013761,5,4,5,9,10,3,9,3,5,1,4,2,0.816
13764,275013764,5,8,2,2,9,3,1,7,0,98,4,2,0.816
13765,275013765,5,8,5,5,8,2,2,6,8,4,3,1,0.816
13767,275013767,5,7,8,8,7,4,0,7,9,6,3,2,0.816
13768,275013768,5,3,3,9,9,3,9,7,5,4,3,1,0.816
13770,275013770,5,4,4,3,7,3,1,8,5,5,3,1,0.816
13771,275013771,5,2,1,1,2,2,1,9,4,8,3,1,0.816
13774,275013774,5,10,9,10,0,3,2,0,7,0,1,1,0.816
13779,275013779,5,3,5,7,0,2,1,6,2,2,3,1,0.816
13780,275013780,5,5,5,10,1,4,9,0,6,98,4,2,0.816
13781,275013781,5,3,2,2,7,2,1,10,0,0,3,1,0.816
13782,275013782,5,1,1,5,5,1,1,8,3,2,5,3,0.816
13783,275013783,5,2,5,9,2,3,0,7,5,3,4,1,0.816
13787,275013787,5,5,6,2,2,1,2,4,4,0,3,9,0.816
13790,275013790,5,10,1,10,6,3,2,4,6,98,3,2,0.816
13792,275013792,5,3,99,10,98,2,99,5,5,99,3,2,0.816
13795,275013795,5,0,0,1,5,2,1,9,4,97,1,1,0.816
13796,275013796,5,5,5,10,5,2,2,2,10,97,5,1,0.816
13799,275013799,5,5,5,5,5,2,99,7,6,97,3,1,0.816
13801,275013801,5,3,5,10,1,2,9,8,6,97,3,1,0.816
13802,275013802,5,1,3,10,8,2,0,6,3,97,7,2,0.816
13804,275013804,5,0,5,0,0,2,49,6,5,4,1,1,0.816
13806,275013806,5,8,0,10,98,2,99,98,98,97,1,1,0.816
13807,275013807,5,3,8,9,1,3,2,6,9,5,2,2,0.816
13810,275013810,5,2,5,3,5,2,9,6,4,98,3,2,0.816
13811,275013811,5,2,5,1,98,2,0,97,97,97,5,2,0.816
13815,275013815,5,5,10,2,0,2,2,1,10,3,4,2,0.816
13816,275013816,5,5,5,2,98,2,0,6,6,97,5,3,0.816
13818,275013818,5,0,5,98,5,2,99,99,99,99,4,8,0.816
13819,275013819,5,2,5,9,5,2,0,6,4,0,5,4,0.816
13821,275013821,5,8,2,98,9,3,1,10,0,3,3,1,0.816
13822,275013822,5,8,2,10,1,1,0,5,4,2,4,1,0.816
13825,275013825,5,0,3,1,1,2,1,5,0,98,5,1,0.816
13826,275013826,5,2,8,8,98,2,0,2,6,98,3,1,0.816
13829,275013829,5,8,2,8,1,3,0,6,8,5,3,2,0.816
13830,275013830,5,7,4,99,7,3,1,8,4,99,3,2,0.816
13876,275013876,6,0,5,98,0,8,0,5,3,5,4,2,0.852
13877,275013877,6,5,0,98,5,2,3,5,5,5,3,2,0.852
13879,275013879,6,7,5,99,0,3,2,5,5,3,2,1,0.852
13880,275013880,6,0,0,98,5,2,1,10,0,5,3,2,0.852
13886,275013886,6,0,2,0,99,8,1,6,0,0,7,9,0.852
13889,275013889,6,0,0,0,10,2,1,9,0,5,3,2,0.852
13890,275013890,6,0,0,0,7,2,99,5,3,3,7,8,0.852
13891,275013891,6,0,0,0,10,2,1,6,3,6,3,2,0.852
13894,275013894,6,5,5,10,0,8,99,99,99,99,3,1,0.852
13895,275013895,6,3,4,4,7,2,99,7,6,8,3,2,0.852
13897,275013897,6,6,6,8,5,2,2,5,6,5,3,2,0.852
13899,275013899,6,5,7,7,8,3,2,4,9,0,3,1,0.852
13901,275013901,6,5,5,5,5,8,0,8,5,5,3,1,0.852
13902,275013902,6,4,3,4,6,2,99,7,5,98,3,9,0.852
13909,275013909,6,2,1,2,8,2,0,5,5,98,3,2,0.852
13923,275013923,6,0,0,0,8,2,49,8,5,5,3,8,0.852
13924,275013924,6,4,5,4,7,2,1,6,0,98,3,8,0.852
13925,275013925,6,5,3,2,3,8,0,6,6,98,7,8,0.852
13927,275013927,6,10,2,1,2,2,1,9,6,8,3,2,0.852
13937,275013937,6,1,0,0,2,3,1,8,5,7,3,2,0.852
13940,275013940,6,2,1,1,0,2,0,9,7,98,3,1,0.852
13944,275013944,6,4,1,0,6,2,2,6,7,2,3,1,0.852
13945,275013945,6,5,5,99,5,2,0,0,8,98,3,8,0.852
13948,275013948,6,2,3,6,8,1,4,5,6,2,2,1,0.852
13949,275013949,6,5,98,10,98,1,0,0,1,98,3,8,0.852
13950,275013950,6,7,6,7,3,2,2,6,9,3,3,1,0.852
13955,275013955,6,2,98,2,9,3,0,5,2,6,2,2,0.852
13956,275013956,6,5,5,10,5,2,0,4,4,5,1,2,0.852
13957,275013957,6,3,3,9,8,2,1,7,0,0,3,1,0.852
13958,275013958,6,5,7,5,7,3,1,7,5,2,3,2,0.852
13960,275013960,6,6,6,5,8,3,1,10,5,1,3,2,0.852
13968,275013968,6,5,5,10,3,1,0,3,8,3,1,2,0.852
13969,275013969,6,6,4,10,2,2,2,3,9,0,2,1,0.852
13971,275013971,6,0,0,0,5,2,1,7,4,0,3,1,0.852
13974,275013974,6,7,5,7,8,3,0,8,0,7,2,2,0.852
13976,275013976,6,4,6,4,9,3,1,7,4,4,3,2,0.852
13978,275013978,6,4,5,3,6,2,2,2,8,1,3,2,0.852
13980,275013980,6,5,2,5,7,2,99,3,3,4,2,2,0.852
13982,275013982,6,3,5,8,0,2,2,5,6,98,3,2,0.852
13983,275013983,6,8,5,0,0,2,0,7,5,5,3,2,0.852
13984,275013984,6,5,5,0,5,3,99,8,6,1,3,1,0.852
13985,275013985,6,4,3,3,9,2,1,8,3,3,2,2,0.852
13987,275013987,6,5,7,5,7,3,0,3,3,2,4,2,0.852
13990,275013990,6,4,7,7,9,2,2,5,9,0,2,2,0.852
13991,275013991,6,2,4,1,8,2,1,10,0,7,1,1,0.852
14002,275014002,6,5,9,8,0,2,2,6,9,6,3,2,0.852
14003,275014003,6,6,5,7,2,2,2,4,7,2,3,2,0.852
14006,275014006,6,0,0,5,8,1,0,6,6,5,3,3,0.852
14009,275014009,6,3,5,10,0,2,2,2,8,1,2,1,0.852
14010,275014010,6,3,5,2,4,8,0,6,5,98,3,8,0.852
14022,275014022,6,4,2,9,7,3,1,9,4,5,2,1,0.852
14023,275014023,6,3,2,99,0,2,99,8,4,1,3,2,0.852
14024,275014024,6,5,3,0,0,2,96,4,4,4,3,1,0.852
14025,275014025,6,2,3,0,5,2,1,8,3,5,3,2,0.852
14026,275014026,6,1,2,1,1,2,2,5,7,0,3,2,0.852
14037,275014037,6,5,2,10,7,2,1,8,6,3,1,1,0.852
14038,275014038,6,2,5,10,98,2,0,5,7,0,3,1,0.852
14039,275014039,6,2,1,10,2,2,99,4,6,2,1,1,0.852
14041,275014041,6,5,2,10,98,2,2,5,8,3,3,1,0.852
14043,275014043,6,6,2,9,1,2,2,3,8,2,3,1,0.852
14044,275014044,6,7,8,0,4,2,2,0,8,7,3,1,0.852
14045,275014045,6,0,2,10,0,1,1,10,8,5,2,1,0.852
14050,275014050,6,0,3,0,8,3,1,10,0,5,3,2,0.852
14051,275014051,6,1,2,2,8,3,1,10,0,6,2,1,0.852
14054,275014054,6,1,4,0,5,2,1,10,3,5,3,1,0.852
14060,275014060,6,5,7,5,8,2,1,7,1,98,3,2,0.852
14061,275014061,6,4,8,5,9,2,1,8,4,3,3,2,0.852
14063,275014063,6,2,6,10,0,2,2,4,6,2,3,1,0.852
14064,275014064,6,4,4,4,10,2,1,10,0,4,3,2,0.852
14065,275014065,6,2,3,1,9,2,1,8,0,0,3,2,0.852
14066,275014066,6,3,7,5,4,1,1,3,0,0,3,2,0.852
14067,275014067,6,3,0,5,5,2,99,7,4,8,3,1,0.852
14068,275014068,6,2,3,3,7,2,1,7,5,98,3,2,0.852
14069,275014069,6,7,4,8,2,2,99,5,5,4,3,2,0.852
14070,275014070,6,1,4,1,9,4,99,99,99,99,3,2,0.852
14072,275014072,6,3,0,10,0,2,2,7,9,0,3,1,0.852
14074,275014074,6,3,5,0,0,2,1,7,4,5,3,1,0.852
14075,275014075,6,7,8,10,0,2,0,98,98,98,3,2,0.852
14076,275014076,6,8,2,5,1,2,1,9,5,98,3,1,0.852
14077,275014077,6,5,0,0,0,2,1,8,5,98,3,1,0.852
14079,275014079,6,10,0,10,0,2,2,9,9,0,3,1,0.852
14080,275014080,6,0,0,98,5,8,1,7,4,5,3,2,0.852
14083,275014083,6,0,0,0,10,2,1,10,2,5,2,1,0.852
14087,275014087,6,0,0,0,10,2,1,8,4,6,2,1,0.852
14090,275014090,6,5,0,0,5,2,0,9,4,3,3,1,0.852
14091,275014091,6,5,98,8,2,2,1,8,0,5,3,2,0.852
14093,275014093,6,0,0,0,4,2,1,7,4,4,3,8,0.852
14095,275014095,6,3,4,3,6,3,1,9,4,6,3,8,0.852
14096,275014096,6,1,2,2,2,1,3,5,0,8,3,8,0.852
14097,275014097,6,5,4,98,98,8,0,99,99,99,3,1,0.852
14098,275014098,6,1,1,1,10,3,96,5,3,98,3,2,0.852
14104,275014104,6,0,5,1,5,2,0,5,5,5,3,2,0.852
14105,275014105,6,5,6,5,3,4,1,5,5,98,3,2,0.852
14107,275014107,6,5,4,10,0,1,2,3,4,0,3,1,0.852
14110,275014110,6,4,7,7,3,2,99,8,2,0,3,1,0.852
14126,275014126,6,2,8,5,1,2,1,7,4,4,4,2,0.852
14128,275014128,6,8,5,9,8,2,1,10,4,4,3,1,0.852
14130,275014130,6,8,7,10,3,2,2,5,10,0,3,1,0.852
14133,275014133,6,0,0,1,10,2,1,9,0,7,3,1,0.852
14182,275014182,8,5,0,5,5,2,1,7,3,4,3,1,0.916
14183,275014183,8,5,5,10,10,1,1,10,7,5,1,1,0.916
14186,275014186,8,3,1,3,5,2,1,7,5,0,3,1,0.916
14189,275014189,8,8,9,0,10,2,1,10,4,5,1,1,0.916
14209,275014209,8,2,2,7,5,2,2,5,6,4,3,2,0.916
14210,275014210,8,2,2,2,5,1,1,7,0,98,1,1,0.916
14211,275014211,8,5,5,4,0,2,1,6,5,5,3,1,0.916
14258,275014258,8,0,0,0,10,3,1,7,2,5,3,1,0.916
14260,275014260,8,1,5,7,1,1,2,0,10,0,3,1,0.916
14262,275014262,8,10,0,8,0,1,2,0,8,0,3,1,0.916
14265,275014265,8,3,3,1,9,2,1,8,4,4,1,2,0.916
14276,275014276,8,5,3,0,0,3,2,4,7,8,1,1,0.916
14281,275014281,8,4,2,5,10,1,1,8,5,5,3,2,0.916
14284,275014284,8,4,3,10,0,2,1,6,2,1,3,1,0.916
14341,275014341,8,2,1,1,7,2,1,6,4,2,3,2,0.916
14348,275014348,8,5,3,7,5,2,2,3,6,1,3,2,0.916
14349,275014349,8,0,1,0,5,2,1,7,0,7,3,1,0.916
14350,275014350,8,2,0,5,0,2,2,5,5,99,1,1,0.916
14351,275014351,8,5,5,10,0,3,2,3,3,3,1,2,0.916
14352,275014352,8,0,5,5,5,8,99,4,6,0,5,1,0.916
14371,275014371,8,8,2,8,9,2,0,7,3,1,3,2,0.916
14373,275014373,8,99,99,99,99,1,2,0,10,99,3,1,0.916
14376,275014376,8,1,1,0,8,4,3,6,5,7,3,2,0.916
14377,275014377,8,0,2,0,8,4,1,7,3,7,9,9,0.916
14391,275014391,1,5,0,0,2,8,2,5,5,0,4,1,1.012
14393,275014393,1,5,3,0,3,9,0,5,1,3,3,1,1.012
14395,275014395,1,10,99,98,6,8,1,5,3,98,3,1,1.012
14396,275014396,1,1,5,10,1,2,1,4,3,0,1,1,1.012
14397,275014397,1,5,5,0,4,3,0,0,3,2,3,9,1.012
14398,275014398,1,2,99,5,99,2,0,3,3,2,1,2,1.012
14400,275014400,1,8,4,9,0,1,2,3,5,1,1,1,1.012
14401,275014401,1,6,5,2,2,2,1,8,4,5,3,1,1.012
14402,275014402,1,7,3,10,2,2,1,6,5,98,3,1,1.012
14403,275014403,1,1,5,3,98,3,96,5,4,1,3,1,1.012
14404,275014404,1,5,5,3,0,3,1,10,0,98,4,2,1.012
14406,275014406,1,6,5,10,0,2,1,7,5,98,4,1,1.012
14407,275014407,1,2,3,5,5,2,99,9,1,4,4,1,1.012
14409,275014409,1,5,0,10,0,2,2,3,5,3,4,1,1.012
14413,275014413,1,2,5,3,5,8,1,98,98,98,3,2,1.012
14417,275014417,1,3,6,7,3,8,1,9,4,98,4,2,1.012
14418,275014418,1,2,4,2,4,8,1,6,6,5,3,2,1.012
14419,275014419,1,2,5,0,0,8,0,5,5,5,4,1,1.012
